isin;name;field;reason;detail;euronext_link;amf_geco_search
FR0011636083;NEOLIFE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011636083-ALXP;https://geco.amf-france.org
FR0004154060;NETGEM;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0004154060-ALXP;https://geco.amf-france.org
FR001400RF99;NETMEDIA GROUP;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400RF99-ALXP;https://geco.amf-france.org
FR0004171346;NEXTEDIA;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0004171346-ALXP;https://geco.amf-france.org
FR0014003XT0;NFL BIOSCIENCES S.A.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014003XT0-ALXP;https://geco.amf-france.org
FR0013018124;NICOX S.A.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013018124-ALXP;https://geco.amf-france.org
FR0010397232;NOVACYT;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010397232-ALXP;https://geco.amf-france.org
FR0000064529;NSC GROUPE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000064529-ALXP;https://geco.amf-france.org
FR0004065639;NSE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0004065639-ALXP;https://geco.amf-france.org
FR0014003711;OBIZ S.A.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014003711-ALXP;https://geco.amf-france.org
FR0014003T71;OMER-DECUGIS & CIE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014003T71-ALXP;https://geco.amf-france.org
FR001400CM63;ONCODESIGN PRECISION MEDICINE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400CM63-ALXP;https://geco.amf-france.org
FR0013266772;ONE EXPERIENCE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013266772-ALXP;https://geco.amf-france.org
FR0013318052;ORDISSIMO;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013318052-ALXP;https://geco.amf-france.org
IE00B1WV4493;ORIGIN ENTERPRISES PLC;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IE00B1WV4493-XESM;https://geco.amf-france.org
FR001400IUV6;OSMOSUN S.A.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400IUV6-ALXP;https://geco.amf-france.org
FR001400U4P9;Odyssée Technologies S.A.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400U4P9-ALXP;https://geco.amf-france.org
FR0013479730;PAULIC MEUNERIE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013479730-ALXP;https://geco.amf-france.org
NL0015001HZ9;PET SERVICE HOLDING N.V.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0015001HZ9-ALXP;https://geco.amf-france.org
FR0000061608;PISCINES DESJOYAUX;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000061608-ALXP;https://geco.amf-france.org
FR0010785790;PLANT ADVANCED;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010785790-ALXP;https://geco.amf-france.org
ES0105425005;PLASTICOS COMPUESTOS S.A. (KOMPUESTOS);corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/ES0105425005-ALXP;https://geco.amf-france.org
FR0000066441;POUJOULAT;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000066441-ALXP;https://geco.amf-france.org
FR0014004EC4;PRECIA;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014004EC4-ALXP;https://geco.amf-france.org
FR0010169920;PREDILIFE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010169920-ALXP;https://geco.amf-france.org
FR0004044600;PRISMAFLEX INTL;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0004044600-ALXP;https://geco.amf-france.org
FR0012613610;PRODWAYS GROUP;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0012613610-ALXP;https://geco.amf-france.org
FR0010380626;PROLOGUE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010380626-ALXP;https://geco.amf-france.org
FR0012419307;PULLUP ENTERTAINMENT;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0012419307-ALXP;https://geco.amf-france.org
FR0011648971;QUANTUM GENOMICS;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011648971-ALXP;https://geco.amf-france.org
FR0010889386;QWAMPLIFY;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010889386-ALXP;https://geco.amf-france.org
IT0005466963;RACING FORCE S.p.A.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005466963-EXGM;https://geco.amf-france.org
FR0011858190;REALITES;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011858190-ALXP;https://geco.amf-france.org
FR0010820274;REWORLD MEDIA;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010820274-ALXP;https://geco.amf-france.org
FR0000075954;RIBER;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000075954-ALXP;https://geco.amf-france.org
FR0010523167;ROCTOOL;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010523167-ALXP;https://geco.amf-france.org
FR0000037640;ROUGIER S.A.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000037640-ALXP;https://geco.amf-france.org
IT0005460081;Rebirth S.p.A.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005460081-ALXP;https://geco.amf-france.org
FR0014005I80;S.M.A.I.O.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014005I80-ALXP;https://geco.amf-france.org
FR001400ZU25;SAFE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400ZU25-ALXP;https://geco.amf-france.org
PTDGL0AM0003;SAMBA DIGITAL SGPS S.A.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/PTDGL0AM0003-ALXL;https://geco.amf-france.org
FR0010776617;SAPMER;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010776617-ALXP;https://geco.amf-france.org
FR0014010H01;SEMCO TECHNOLOGIES;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014010H01-ALXP;https://geco.amf-france.org
FR0012596468;SENSORION;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0012596468-ALXP;https://geco.amf-france.org
FR0010202606;SIDETRADE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010202606-ALXP;https://geco.amf-france.org
FR0000060790;SIGNAUX GIROD;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000060790-ALXP;https://geco.amf-france.org
FR0004016699;SMTPC;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0004016699-ALXP;https://geco.amf-france.org
IT0005353484;SOCIETA' EDITORIALE IL FATTO;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005353484-ALXP;https://geco.amf-france.org
BE0003773877;SOFTIMAT;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/BE0003773877-ALXB;https://geco.amf-france.org
FR0000065864;SOGECLAIR;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000065864-ALXP;https://geco.amf-france.org
FR00140043Y1;SPARTOO;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR00140043Y1-ALXP;https://geco.amf-france.org
FR0011464452;SPINEGUARD;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011464452-ALXP;https://geco.amf-france.org
FR001400N2P2;SPINEWAY;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400N2P2-ALXP;https://geco.amf-france.org
FR001400MDW2;STIF;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400MDW2-ALXP;https://geco.amf-france.org
FR0000074775;STRADIM;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000074775-ALXP;https://geco.amf-france.org
FR0010528059;STREAMWIDE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010528059-ALXP;https://geco.amf-france.org
FR0010120402;THERACLION;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010120402-ALXP;https://geco.amf-france.org
FR0013286259;THERANEXUS;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013286259-ALXP;https://geco.amf-france.org
NL0015000YE1;TME PHARMA;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0015000YE1-ALXP;https://geco.amf-france.org
FR001400H2X4;TONNER DRONES S.A.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400H2X4-ALXP;https://geco.amf-france.org
FR00140062B9;TOOSLA;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR00140062B9-ALXP;https://geco.amf-france.org
FR0000033003;TOUAX;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000033003-ALXP;https://geco.amf-france.org
FR0010397901;TRILOGIQ;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010397901-ALXP;https://geco.amf-france.org
FR0010654087;TXCOM;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010654087-ALXP;https://geco.amf-france.org
FR0000079147;U10 CORP;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000079147-ALXP;https://geco.amf-france.org
IE00BJ5FQX74;UNIPHAR PLC;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IE00BJ5FQX74-XESM;https://geco.amf-france.org
FR0010337865;UPERGY;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010337865-ALXP;https://geco.amf-france.org
FR0011898584;UV GERMI;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011898584-ALXP;https://geco.amf-france.org
FR0013254851;VALBIOTIS;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013254851-ALXP;https://geco.amf-france.org
FR0010095596;VALERIO THERAPEUTICS;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010095596-ALXP;https://geco.amf-france.org
FR0014007T10;VAZIVA SA;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014007T10-ALXP;https://geco.amf-france.org
FR0010766667;VENTE UNIQUE.COM;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010766667-ALXP;https://geco.amf-france.org
FR0010326090;VIALIFE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010326090-ALXP;https://geco.amf-france.org
FR001400AXT1;VINPAI S.A.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400AXT1-ALXP;https://geco.amf-france.org
ES0105704003;VIRTUALWARE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/ES0105704003-ALXP;https://geco.amf-france.org
FR0011532225;VOGO;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011532225-ALXP;https://geco.amf-france.org
FR0004045847;VOYAGEURS DU MONDE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0004045847-ALXP;https://geco.amf-france.org
FR0010131409;WALLIX;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010131409-ALXP;https://geco.amf-france.org
FR0013079092;WE.CONNECT;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013079092-ALXP;https://geco.amf-france.org
BE0974401334;WHITESTONE GROUP;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/BE0974401334-ALXB;https://geco.amf-france.org
BE0974334667;WINAMP GROUP;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/BE0974334667-ALXP;https://geco.amf-france.org
FR0014000P11;WINFARM;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014000P11-ALXP;https://geco.amf-france.org
FR0013143872;WITBE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013143872-ALXP;https://geco.amf-france.org
FR0004034072;XILAM ANIMATION;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0004034072-ALXP;https://geco.amf-france.org
