isin;name;asset_class;pea_type;pea_confidence;provider;country_domicile;region_domicile;category;morningstar_category;geo_exposure;style_factor;distribution_policy;replication_hint;dividend_yield_pct;dividend_data_status;morningstar_rating;perf_1y_pct;perf_3y_pct;perf_5y_pct;rank_cat_1y;rank_cat_3y;rank_cat_5y;perf_data_status;perf_as_of;source;as_of_date;eligible_pea_note;data_enrichment_note;enrichment_as_of;ticker_euronext;ticker_yahoo;mic;currency;mapping_status;ter_pct;aum_m;holdings;volatility_1y_pct;max_drawdown_1y_pct;source_name;source_url;evidence_note;mapping_as_of;original_isin;isin_checksum_before;isin_correction_status;isin_validation_source;isin_validation_as_of;official_benchmark;distribution_frequency;fund_total_assets_eur_m;risk_indicator;tracking_error_1y_pct;tracking_error_3y_pct;tracking_error_5y_pct;official_exchange;isin_checksum_after;ticker_validation_as_of;ticker_validation_wave;ticker_primary;primary_exchange;primary_mic;trading_currency;ticker_identity_status;ticker_confidence_pct;ticker_source_url_final;ticker_source_type;ticker_validated_as_of;ticker_yahoo_final;ticker_yahoo_status;referential_status;referential_actualised_as_of;yahoo_ticker;euronext_symbol;euronext_mic;mm20;mm50;mm100;mm200;rsi14;macd;macd_signal;macd_hist;atr14;bb_mid;bb_upper;bb_lower;rvol20;volatility_20d;volatility_60d;max_drawdown_1y;perf_1m_pct;perf_3m_pct;perf_6m_pct;positive_reversal_flag;last_close;volume;relative_strength
FR001400S9V0;Amundi PEA Luxe Mnd UCITS ETF Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Act. Secteur Biens Conso. & Services;Act. Secteur Biens Conso. & Services;Other_or_Mixed;Blend_or_Broad;ACC;UNKNOWN_CHECK_KIID;0.0;OK;;4.413015199868497;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;MLUX;MLUX.PA;XPAR;EUR;VERIFIED;0.3;12;;17.74;;justETF;https://www.justetf.com/fr/etf-profile.html?isin=FR001400S9V0;Ticker, TER, AUM and volatility.;2026-08-06;FR001400S9V0;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;MLUX;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTMLUX/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;MLUX.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;MLUX.PA;MLUX;XPAR;9.653450012207031;9.659619998931884;9.406630029678345;9.6550830078125;56.60651748494435;0.044524047579241;0.019850178030563114;0.024673869548677885;0.15271425247192383;9.653450012207031;9.911546479977023;9.39535354443704;0.06502975603988491;20.53687092881544;19.284803878778536;-16.6587019207032;1.667014411857548;9.489292964525408;-3.5366898534729407;True;9.819000244140625;330.0;-18.434
FR0013412004;Amundi PEA MSCI Emerging LA Sel ETF Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Amérique Latine;Actions Amérique Latine;Emerging;Blend_or_Broad;ACC;SYNTHETIC;0.0;OK;;31.84244307817039;28.49843361941513;56.29024589964362;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;2026-07-01;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0013412004.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0013412004;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PALAT;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPALAT/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PALAT.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PALAT.PA;PALAT;XPAR;28.119500160217285;27.66813991546631;27.85739999771118;26.757941980361938;47.48201965351127;0.06557434277990737;0.1108321606651885;-0.04525781788528113;0.38571412222726004;28.119500160217285;28.47290288781946;27.766097432615112;0.031039693596474908;11.98526770428299;17.96364359234575;-12.461279860441167;-1.5343896299440996;-0.28576503414116106;-1.3081100720550909;False;27.915000915527344;342.0;8.996
FR001400ZGO4;Amundi PEA MSCI Emrg ESG Trns ETF S-Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Marchés Emergents;Actions Marchés Emergents;Emerging;ESG_Climate;ACC;UNKNOWN_CHECK_KIID;0.0;OK;;33.57799017592929;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR001400ZGO4.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR001400ZGO4;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PEMS;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPEMS/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PEMS.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PEMS.PA;PEMS;XPAR;7.215200042724609;7.424660024642944;7.1181500005722045;6.6486155128479005;53.977277088837546;-0.04566801858369107;-0.07148760718235792;0.025819588598666843;0.15435712678091867;7.215200042724609;7.4675077586352065;6.9628923268140115;0.05632677519225007;24.015251965959116;25.786857593501594;-13.27233993116429;-3.5633803706557887;0.12378354386481938;12.36302063492718;True;7.28000020980835;1833.0;10.731
FR0013412038;Amundi PEA MSCI Europe ETF Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Europe Gdes Cap. Mixte;Actions Europe Gdes Cap. Mixte;Europe;Blend_or_Broad;ACC;UNKNOWN_CHECK_KIID;0.0;OK;;22.831672016734395;56.628128180292435;61.09790406346156;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;PCEU;PCEU.PA;XPAR;EUR;VERIFIED;0.15;356;406;12.21;-9.39;justETF;https://www.justetf.com/fr-be/etf-profile.html?isin=FR0013412038;Euronext Paris listing, ticker, Reuters RIC, TER, AUM, performance and risk.;2026-08-06;FR0013412038;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PCEU;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPCEU/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PCEU.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PCEU.PA;PCEU;XPAR;39.88125;39.39839988708496;38.2232999420166;37.10542652130127;73.86361337568022;0.3195561214430356;0.25351275558958053;0.06604336585345505;0.3632142203194754;39.88125;40.677682654456724;39.08481734554328;0.05895367774569016;7.837217901175264;11.025697563151763;-9.385995351549392;2.7296900506540434;8.851098799330682;8.516882848111607;False;40.64500045776367;838.0;-0.015
LU1681042864;Amundi PEA MSCI USA ESG Sel ETF - EUR;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;Luxembourg;Europe;Actions Etats-Unis Gdes Cap. Mixte;Actions Etats-Unis Gdes Cap. Mixte;USA;ESG_Climate;UNKNOWN;LIKELY_SWAP_FOR_PEA;0.0;OK;;25.951967736162107;60.245907709843394;69.90136389229829;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU1681042864.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU1681042864;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;CU2;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTCU2/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;CU2.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;CU2.PA;CU2;XPAR;814.3475006103515;815.1656091308594;774.4950695800782;742.9598791503906;62.5457457036154;3.457215460475595;0.6505437363569818;2.806671724118613;8.335723876953125;814.3475006103515;838.2025073362661;790.492493884437;0.013461969934933812;13.971823033056797;13.790756821137748;-9.93170069553474;0.7202968700391166;7.290975838317015;16.916623360204632;True;832.0;3.0;3.105
FR001400KH45;Amundi PEA MSCI USA ValAdv UCITS ETF-Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Etats-Unis Flex Cap;Actions Etats-Unis Flex Cap;USA;Blend_or_Broad;ACC;LIKELY_SWAP_FOR_PEA;0.0;OK;;28.405666407271625;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;USVE;USVE.PA;XPAR;EUR;VERIFIED;0.5;27;;12.93;-9.4;justETF;https://www.justetf.com/en-be/etf-profile.html?isin=FR001400KH45;Euronext Paris listing, ticker, TER, AUM and risk.;2026-08-06;FR001400KH45;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;USVE;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTUSVE/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;USVE.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;USVE.PA;USVE;XPAR;14.554299974441529;14.360939903259277;13.728189983367919;13.252996492385865;69.14892740084854;0.1661143052810381;0.12671698874086068;0.03939731654017742;0.13257128851754324;14.554299974441529;14.999318727205665;14.109281221677392;0.7538028169014085;14.144161822939235;12.94528025069155;-8.700225062832523;3.4626039787372997;9.611147871924409;15.948772332150728;True;14.9399995803833;1338.0;5.559
FR001400U5Q4;Amundi PEA Monde (MSCI World) UCITS ETF;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Act. International Gdes Cap. Mixte;Act. International Gdes Cap. Mixte;World;Blend_or_Broad;UNKNOWN;LIKELY_SWAP_FOR_PEA;0.0;OK;;22.728166535261508;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;DCAM;DCAM.PA;XPAR;EUR;VERIFIED;0.2;1146;1307;;;Boursorama + ETF Overlap;https://www.boursorama.com/bourse/trackers/cours/composition/1rTDCAM/;"Euronext Paris ticker and recent AUM from Boursorama; holdings from ETF Overlap.";2026-08-06;FR001400U5Q4;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;DCAM;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTDCAM/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;DCAM.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;DCAM.PA;DCAM;XPAR;6.109599947929382;6.060779972076416;5.848179993629455;5.642932484149933;64.27180600628682;0.03790874589985638;0.023150173263986676;0.014758572635869702;0.054571526391165595;6.109599947929382;6.24381644178504;5.975383454073724;0.1037548462011315;10.941753412509547;10.186367807468548;-6.536537262252828;1.7154063434067446;6.445543794097652;13.05610798357193;True;6.22599983215332;80275.0;-0.119
FR0011871110;Amundi PEA Nasdaq-100 UCITS ETF Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Act. Etats-Unis Gdes Cap. Croissance;Act. Etats-Unis Gdes Cap. Croissance;USA;Growth;ACC;LIKELY_SWAP_FOR_PEA;0.0;OK;;25.62185501327221;86.06170504926082;95.46233584710606;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;PUST;PUST.PA;XPAR;EUR;VERIFIED;0.3;981;102;;;ETF Overlap;https://www.etf-overlap.com/fr/etf/pust/;Ticker, TER, AUM, holdings and Yahoo daily data reference.;2026-08-06;FR0011871110;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PUST;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPUST/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PUST.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PUST.PA;PUST;XPAR;100.9604995727539;102.7431997680664;97.54899993896484;92.11628658294677;53.84066075090361;-0.2795338022199729;-0.722069074756698;0.4425352725367251;1.8535723005022322;100.9604995727539;105.63963425039617;96.28136489511164;0.03908801347064057;21.243869951473922;20.800490405656888;-10.090829345957719;-1.8947400544819026;2.499500183869796;20.427581288275242;True;102.5199966430664;1553.0;2.775
FR001400ZGR7;Amundi PEA Nasdaq-100 UCITS ETF S-Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Act. Etats-Unis Gdes Cap. Croissance;Act. Etats-Unis Gdes Cap. Croissance;USA;Growth;ACC;LIKELY_SWAP_FOR_PEA;0.0;OK;;25.68756218621415;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR001400ZGR7.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR001400ZGR7;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PNAS;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPNAS/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PNAS.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PNAS.PA;PNAS;XPAR;6.620099973678589;6.7376999664306645;6.397669978141785;6.04165048122406;53.63246687614878;-0.018651667264550476;-0.04783946405580244;0.029187796791251962;0.13235715457371303;6.620099973678589;6.927119487792658;6.31308045956452;0.04058289736948007;20.897330162175017;21.555414402413124;-9.964535588714297;-1.941320978858807;2.392928943049455;20.394265716911853;True;6.7179999351501465;1432.0;2.841
FR0013412285;Amundi PEA S&P 500 Scrn UCITS ETF - Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Etats-Unis Gdes Cap. Mixte;Actions Etats-Unis Gdes Cap. Mixte;USA;Blend_or_Broad;ACC;SYNTHETIC;0.0;OK;;24.558500863410583;68.75643162573128;84.16791527450596;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;2026-05-27;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;PE500;PE500.PA;XPAR;EUR;VERIFIED;0.25;1276;;12.62;-7.91;justETF + Boursorama;https://www.justetf.com/fr/etf-profile.html?isin=FR0013412285;"Ticker and risk from justETF; recent AUM and market data from Boursorama.";2026-08-06;FR0013412285;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PE500;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPE500/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PE500.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PE500.PA;PE500;XPAR;54.29050006866455;54.03435989379883;51.961829833984375;50.14159091949463;64.70590176420004;0.40941374339047343;0.18333001123101075;0.22608373215946267;0.669999531337193;54.29050006866455;56.03410178478952;52.54689835253958;0.10024770734813365;13.660585932370134;11.439527242572881;-7.468261545805932;2.4453058392712723;6.539200828934466;14.558278933826664;True;55.720001220703125;1291.0;1.712
FR0013412293;Amundi PEA S&P 500 Scrn UCITS ETF EUR Hdg Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Secteur Autres;Actions Secteur Autres;USA;Blend_or_Broad;ACC;LIKELY_SWAP_FOR_PEA;0.0;OK;;25.68;26.79;71.04;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;2024-03-31;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;P500H;P500H.PA;XPAR;EUR;VERIFIED_WITH_AUM_CONFLICT;0.28;;;;;justETF + Boursorama;https://www.justetf.com/en/etf-profile.html?isin=FR0013412293;"Ticker verified. AUM conflict: justETF share/fund figure differs from Boursorama figure; quarantined.";2026-08-06;FR0013412293;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;P500H;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTP500H/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;P500H.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;P500H.PA;P500H;XPAR;;;;;;;;;;;;;;;;;;;;;;;
FR0011871128;Amundi PEA S&P 500 UCITS ETF Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Etats-Unis Gdes Cap. Mixte;Actions Etats-Unis Gdes Cap. Mixte;USA;Blend_or_Broad;ACC;LIKELY_SWAP_FOR_PEA;0.0;OK;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0011871128.PA;XPAR;EUR;VERIFIED_YAHOO_DIRECT;;;;;;Yahoo Finance;https://fr.finance.yahoo.com/quote/FR0011871128.PA/;"Yahoo Finance exposes the ISIN-based Paris symbol; short market ticker still to confirm.";2026-08-06;FR0011871128;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PSP5;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPSP5/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PSP5.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PSP5.PA;PSP5;XPAR;;;;;;;;;;;;;;;;;;;;;;;
FR0011871136;Amundi PEA S&P 500 UCITS ETF EUR H Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Secteur Autres;Actions Secteur Autres;USA;Blend_or_Broad;ACC;LIKELY_SWAP_FOR_PEA;0.0;OK;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;PSPH;PSPH.PA;XPAR;EUR;VERIFIED;0.12;211;503;;;ETF Overlap;https://www.etf-overlap.com/fr/etf/psph/;Ticker, TER, AUM and holdings.;2026-08-06;FR0011871136;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PSPH;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPSPH/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PSPH.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PSPH.PA;PSPH;XPAR;;;;;;;;;;;;;;;;;;;;;;;
FR0011869270;Amundi PEA S&P US Industrials Scrnd ETF Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Etats-Unis Gdes Cap. Mixte;Actions Etats-Unis Gdes Cap. Mixte;USA;Blend_or_Broad;ACC;LIKELY_SWAP_FOR_PEA;0.0;OK;;25.057682508238365;62.427168620796735;78.21004510470178;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0011869270.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0011869270;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PDJE;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPDJE/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PDJE.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PDJE.PA;PDJE;XPAR;48.20450000762939;47.81489990234375;45.78004997253418;43.722014026641844;56.350861826191334;0.18162709183639691;0.1345716578815205;0.04705543395487641;0.7092857360839844;48.20450000762939;49.50040432756578;46.908595687693;0.004149964630983259;17.932991789985326;17.65585619838136;-8.779303656642835;0.3909838912156127;9.089889346485736;10.900200013614626;True;48.78499984741211;22.0;2.211
FR001400ZGS5;Amundi PEA SP 500 Scrn UCITS ETF S-Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Etats-Unis Gdes Cap. Mixte;Actions Etats-Unis Gdes Cap. Mixte;USA;Blend_or_Broad;ACC;UNKNOWN_CHECK_KIID;0.0;OK;;25.28174726609027;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR001400ZGS5.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR001400ZGS5;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PSPS;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPSPS/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PSPS.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PSPS.PA;PSPS;XPAR;6.46230001449585;6.432599983215332;6.185239987373352;5.969401004314423;65.96300939768389;0.0509516807249506;0.021756921854941158;0.02919475887000944;0.07442862646920341;6.46230001449585;6.675370011859437;6.249230017132263;0.05184271380124962;14.163166943978453;12.364086710215712;-7.478378785961404;3.027496136469998;7.131388630106383;15.138957734268788;True;6.670000076293945;519.0;2.435
